Request_ID,Request_Time,Response_Time,Completion_Time,Scheduled_Time,Req_Status,Cancellation_Reason,User_ID,Provider_ID,Service_ID
245,2025-03-11 00:00:00,2025-03-11 01:58:00,2025-03-11 02:55:00,2025-03-16 00:00:00,Completed,,595,83,5
246,2021-07-30 00:00:00,,,2021-07-31 00:00:00,No Response,,475,453,7
247,2025-11-13 00:00:00,2025-11-13 01:02:00,,2025-11-14 00:00:00,Cancelled,Provider Unavailable,1974,257,17
248,2024-10-30 00:00:00,2024-10-30 01:59:00,2024-10-30 05:27:00,2024-10-31 00:00:00,Completed,,596,185,20
249,2020-11-03 00:00:00,2020-11-03 01:17:00,2020-11-03 05:41:00,2020-11-03 00:00:00,Completed,,428,313,20
250,2023-06-21 00:00:00,,,2023-06-21 00:00:00,No Response,,1649,8,5
251,2023-07-08 00:00:00,2023-07-08 00:42:00,2023-07-08 02:14:00,2023-07-08 00:00:00,Completed,,1022,49,15
252,2023-12-18 00:00:00,2023-12-18 00:14:00,2023-12-18 01:55:00,2023-12-23 00:00:00,Completed,,574,296,12
253,2025-04-22 00:00:00,2025-04-22 01:42:00,,2025-04-25 00:00:00,Cancelled,Late Response,1581,236,9
254,2025-06-22 00:00:00,2025-06-22 00:51:00,2025-06-22 03:27:00,2025-06-25 00:00:00,Completed,,1893,72,4
255,2021-06-12 00:00:00,2021-06-12 00:51:00,,2021-06-16 00:00:00,Cancelled,Late Response,838,439,20
256,2020-12-07 00:00:00,,,2020-12-10 00:00:00,No Response,,1950,161,12
257,2020-06-23 00:00:00,,,2020-06-28 00:00:00,No Response,,1037,231,9
258,2020-02-02 00:00:00,2020-02-02 01:54:00,2020-02-02 02:57:00,2020-02-04 00:00:00,Completed,,117,380,8
259,2024-06-23 00:00:00,2024-06-23 00:33:00,2024-06-23 04:01:00,2024-06-26 00:00:00,Completed,,770,82,19
260,2025-03-23 00:00:00,2025-03-23 01:27:00,,2025-03-27 00:00:00,Cancelled,Provider Unavailable,1371,48,12
261,2021-03-19 00:00:00,2021-03-19 01:43:00,,2021-03-22 00:00:00,Cancelled,User Cancelled,224,44,6
262,2023-07-23 00:00:00,2023-07-23 01:22:00,,2023-07-26 00:00:00,Cancelled,User Cancelled,823,169,3
263,2021-04-13 00:00:00,2021-04-13 01:03:00,,2021-04-13 00:00:00,Cancelled,Late Response,1439,380,16
264,2021-08-19 00:00:00,,,2021-08-20 00:00:00,No Response,,319,486,16
265,2024-04-06 00:00:00,2024-04-06 01:48:00,2024-04-06 05:03:00,2024-04-09 00:00:00,Completed,,656,291,2
266,2022-05-16 00:00:00,2022-05-16 01:42:00,2022-05-16 05:28:00,2022-05-18 00:00:00,Completed,,970,110,2
267,2020-12-08 00:00:00,2020-12-08 00:13:00,2020-12-08 02:43:00,2020-12-11 00:00:00,Completed,,517,326,6
268,2024-09-15 00:00:00,,,2024-09-16 00:00:00,No Response,,168,153,15
269,2022-01-23 00:00:00,2022-01-23 00:16:00,2022-01-23 04:05:00,2022-01-25 00:00:00,Completed,,1372,458,9
270,2021-11-04 00:00:00,2021-11-04 00:49:00,2021-11-04 04:33:00,2021-11-07 00:00:00,Completed,,1973,386,10
271,2024-11-24 00:00:00,2024-11-24 01:33:00,,2024-11-28 00:00:00,Cancelled,Provider Unavailable,974,275,6
272,2022-03-24 00:00:00,2022-03-24 01:37:00,2022-03-24 03:01:00,2022-03-26 00:00:00,Completed,,1686,6,18
273,2020-02-28 00:00:00,2020-02-28 01:59:00,2020-02-28 06:03:00,2020-02-29 00:00:00,Completed,,1361,422,11
274,2021-04-10 00:00:00,,,2021-04-13 00:00:00,No Response,,1023,443,11
275,2025-01-19 00:00:00,2025-01-19 01:26:00,2025-01-19 05:26:00,2025-01-24 00:00:00,Completed,,539,267,1
276,2020-05-29 00:00:00,2020-05-29 01:40:00,2020-05-29 03:26:00,2020-06-01 00:00:00,Completed,,1986,297,4
277,2024-03-26 00:00:00,2024-03-26 00:49:00,2024-03-26 02:46:00,2024-03-27 00:00:00,Completed,,1427,280,6
278,2020-02-28 00:00:00,2020-02-28 01:49:00,,2020-03-01 00:00:00,Cancelled,User Cancelled,1991,348,19
279,2025-08-18 00:00:00,2025-08-18 01:34:00,2025-08-18 05:59:00,2025-08-23 00:00:00,Completed,,619,460,10
280,2023-12-11 00:00:00,2023-12-11 01:51:00,,2023-12-15 00:00:00,Cancelled,Provider Unavailable,934,212,14
281,2021-04-09 00:00:00,2021-04-09 01:03:00,2021-04-09 04:52:00,2021-04-11 00:00:00,Completed,,1072,499,11
282,2021-10-28 00:00:00,,,2021-10-31 00:00:00,No Response,,363,284,20
283,2023-03-06 00:00:00,,,2023-03-10 00:00:00,No Response,,782,146,14
284,2020-12-24 00:00:00,2020-12-24 00:16:00,2020-12-24 00:34:00,2020-12-28 00:00:00,Completed,,1921,474,4
285,2025-07-26 00:00:00,,,2025-07-30 00:00:00,No Response,,1910,211,4
286,2024-12-24 00:00:00,,,2024-12-28 00:00:00,No Response,,1899,279,4
287,2024-09-18 00:00:00,2024-09-18 00:33:00,2024-09-18 04:35:00,2024-09-22 00:00:00,Completed,,1651,17,10
288,2025-04-07 00:00:00,2025-04-07 00:49:00,2025-04-07 04:56:00,2025-04-10 00:00:00,Completed,,781,59,7
289,2020-02-01 00:00:00,2020-02-01 01:45:00,,2020-02-02 00:00:00,Cancelled,Late Response,1860,421,13
290,2023-06-13 00:00:00,2023-06-13 01:31:00,,2023-06-14 00:00:00,Cancelled,User Cancelled,581,138,9
291,2020-05-13 00:00:00,2020-05-13 00:08:00,2020-05-13 01:36:00,2020-05-15 00:00:00,Completed,,1844,466,14
292,2023-07-24 00:00:00,2023-07-24 00:26:00,,2023-07-28 00:00:00,Cancelled,Provider Unavailable,1722,419,17
293,2022-02-28 00:00:00,,,2022-03-05 00:00:00,No Response,,496,285,13
294,2024-10-23 00:00:00,2024-10-23 01:26:00,2024-10-23 04:55:00,2024-10-28 00:00:00,Completed,,806,425,2
295,2025-10-19 00:00:00,2025-10-19 01:00:00,2025-10-19 03:08:00,2025-10-19 00:00:00,Completed,,356,207,11
296,2025-08-27 00:00:00,2025-08-27 01:25:00,2025-08-27 04:55:00,2025-09-01 00:00:00,Completed,,1455,411,5
297,2021-10-13 00:00:00,2021-10-13 00:31:00,,2021-10-13 00:00:00,Cancelled,User Cancelled,1878,134,18
298,2021-09-18 00:00:00,2021-09-18 01:24:00,2021-09-18 06:12:00,2021-09-18 00:00:00,Completed,,53,224,1
299,2021-06-18 00:00:00,2021-06-18 01:26:00,,2021-06-23 00:00:00,Cancelled,Provider Unavailable,1172,196,1
300,2023-05-01 00:00:00,2023-05-01 01:13:00,2023-05-01 03:28:00,2023-05-06 00:00:00,Completed,,383,123,8
301,2022-12-02 00:00:00,,,2022-12-02 00:00:00,No Response,,1598,414,13
302,2020-04-04 00:00:00,,,2020-04-08 00:00:00,No Response,,564,43,5
303,2025-02-23 00:00:00,,,2025-02-23 00:00:00,No Response,,1776,53,4
304,2022-12-09 00:00:00,2022-12-09 00:16:00,2022-12-09 01:05:00,2022-12-12 00:00:00,Completed,,220,73,10
305,2024-05-19 00:00:00,2024-05-19 01:07:00,2024-05-19 01:28:00,2024-05-22 00:00:00,Completed,,1730,186,7
306,2022-05-11 00:00:00,,,2022-05-14 00:00:00,No Response,,151,250,3
307,2025-01-20 00:00:00,2025-01-20 00:28:00,2025-01-20 03:10:00,2025-01-20 00:00:00,Completed,,769,456,11
308,2020-05-08 00:00:00,2020-05-08 00:48:00,2020-05-08 03:55:00,2020-05-11 00:00:00,Completed,,1851,92,19
309,2020-01-21 00:00:00,2020-01-21 01:11:00,2020-01-21 03:31:00,2020-01-21 00:00:00,Completed,,1258,308,18
310,2020-04-04 00:00:00,,,2020-04-08 00:00:00,No Response,,395,311,1
311,2024-02-03 00:00:00,2024-02-03 02:00:00,2024-02-03 04:01:00,2024-02-03 00:00:00,Completed,,1559,79,7
312,2020-12-07 00:00:00,,,2020-12-12 00:00:00,No Response,,671,71,8
313,2023-01-25 00:00:00,2023-01-25 00:30:00,,2023-01-25 00:00:00,Cancelled,Provider Unavailable,1925,65,9
314,2025-03-28 00:00:00,,,2025-03-31 00:00:00,No Response,,1451,283,10
315,2022-03-01 00:00:00,2022-03-01 00:27:00,,2022-03-02 00:00:00,Cancelled,Late Response,894,263,13
316,2024-05-28 00:00:00,2024-05-28 01:19:00,2024-05-28 04:08:00,2024-05-29 00:00:00,Completed,,1733,455,9
317,2024-11-10 00:00:00,2024-11-10 00:59:00,,2024-11-14 00:00:00,Cancelled,Late Response,1627,106,16
318,2021-03-16 00:00:00,,,2021-03-19 00:00:00,No Response,,557,418,11
319,2023-12-16 00:00:00,2023-12-16 01:59:00,,2023-12-21 00:00:00,Cancelled,User Cancelled,880,103,19
320,2025-09-25 00:00:00,2025-09-25 01:20:00,,2025-09-28 00:00:00,Cancelled,Provider Unavailable,921,86,2
321,2023-12-13 00:00:00,2023-12-13 00:08:00,,2023-12-13 00:00:00,Cancelled,User Cancelled,1237,424,17
322,2022-01-31 00:00:00,2022-01-31 00:36:00,,2022-01-31 00:00:00,Cancelled,User Cancelled,1657,166,14
323,2021-08-17 00:00:00,2021-08-17 00:20:00,,2021-08-17 00:00:00,Cancelled,Provider Unavailable,1346,191,12
324,2022-05-25 00:00:00,2022-05-25 01:17:00,,2022-05-27 00:00:00,Cancelled,User Cancelled,1410,6,11
325,2023-03-07 00:00:00,,,2023-03-08 00:00:00,No Response,,1151,34,13
326,2023-02-12 00:00:00,,,2023-02-16 00:00:00,No Response,,1080,112,4
327,2024-09-23 00:00:00,,,2024-09-26 00:00:00,No Response,,1938,453,3
328,2022-03-22 00:00:00,2022-03-22 00:11:00,2022-03-22 04:33:00,2022-03-25 00:00:00,Completed,,651,417,11
329,2021-05-03 00:00:00,2021-05-03 01:02:00,2021-05-03 02:39:00,2021-05-07 00:00:00,Completed,,96,141,14
330,2022-08-26 00:00:00,,,2022-08-26 00:00:00,No Response,,670,303,13
331,2020-01-20 00:00:00,2020-01-20 00:41:00,,2020-01-21 00:00:00,Cancelled,Provider Unavailable,584,10,19
332,2025-11-30 00:00:00,2025-11-30 00:48:00,2025-11-30 01:06:00,2025-11-30 00:00:00,Completed,,76,459,18
333,2023-05-17 00:00:00,2023-05-17 00:45:00,,2023-05-19 00:00:00,Cancelled,Provider Unavailable,963,49,14
334,2025-07-15 00:00:00,,,2025-07-15 00:00:00,No Response,,164,285,11
335,2025-07-13 00:00:00,,,2025-07-13 00:00:00,No Response,,806,153,15
336,2021-02-24 00:00:00,2021-02-24 00:33:00,2021-02-24 01:07:00,2021-02-24 00:00:00,Completed,,1727,192,20
337,2024-11-19 00:00:00,2024-11-19 00:26:00,2024-11-19 01:21:00,2024-11-20 00:00:00,Completed,,285,54,11
338,2020-01-21 00:00:00,,,2020-01-21 00:00:00,No Response,,1483,462,12
339,2021-03-29 00:00:00,2021-03-29 00:43:00,2021-03-29 01:31:00,2021-03-31 00:00:00,Completed,,532,453,2
340,2024-04-03 00:00:00,2024-04-03 01:34:00,,2024-04-04 00:00:00,Cancelled,User Cancelled,675,353,20
341,2021-06-01 00:00:00,2021-06-01 01:55:00,,2021-06-02 00:00:00,Cancelled,Late Response,1195,236,4
342,2025-01-04 00:00:00,,,2025-01-04 00:00:00,No Response,,1819,436,14
343,2025-05-11 00:00:00,,,2025-05-14 00:00:00,No Response,,1069,271,8
344,2025-05-31 00:00:00,2025-05-31 00:16:00,2025-05-31 02:41:00,2025-06-02 00:00:00,Completed,,2000,144,11
345,2022-09-19 00:00:00,,,2022-09-24 00:00:00,No Response,,1457,43,12
346,2020-11-15 00:00:00,2020-11-15 01:08:00,2020-11-15 01:48:00,2020-11-16 00:00:00,Completed,,1506,439,7
347,2025-04-01 00:00:00,2025-04-01 00:29:00,,2025-04-04 00:00:00,Cancelled,User Cancelled,27,344,7
348,2025-12-01 00:00:00,,,2025-12-03 00:00:00,No Response,,698,107,19
349,2025-02-02 00:00:00,,,2025-02-03 00:00:00,No Response,,1558,484,10
350,2021-06-16 00:00:00,2021-06-16 00:51:00,2021-06-16 04:18:00,2021-06-19 00:00:00,Completed,,1737,259,4
351,2022-04-11 00:00:00,2022-04-11 00:29:00,,2022-04-11 00:00:00,Cancelled,Provider Unavailable,1778,318,17
352,2021-02-22 00:00:00,2021-02-22 01:04:00,2021-02-22 02:08:00,2021-02-27 00:00:00,Completed,,867,85,10
353,2025-03-02 00:00:00,2025-03-02 00:39:00,2025-03-02 01:03:00,2025-03-05 00:00:00,Completed,,226,124,1
354,2023-12-12 00:00:00,2023-12-12 00:20:00,,2023-12-16 00:00:00,Cancelled,User Cancelled,1356,272,15
355,2021-09-08 00:00:00,2021-09-08 01:09:00,,2021-09-11 00:00:00,Cancelled,Late Response,726,221,7
356,2023-01-21 00:00:00,2023-01-21 00:17:00,,2023-01-21 00:00:00,Cancelled,Late Response,684,28,15
357,2022-03-05 00:00:00,2022-03-05 00:29:00,,2022-03-08 00:00:00,Cancelled,User Cancelled,784,375,14
358,2025-07-14 00:00:00,,,2025-07-17 00:00:00,No Response,,1217,142,17
359,2022-10-16 00:00:00,2022-10-16 00:33:00,2022-10-16 01:41:00,2022-10-16 00:00:00,Completed,,224,349,2
360,2022-12-26 00:00:00,2022-12-26 00:13:00,2022-12-26 04:55:00,2022-12-26 00:00:00,Completed,,1834,19,19
361,2024-07-15 00:00:00,2024-07-15 00:55:00,,2024-07-15 00:00:00,Cancelled,User Cancelled,565,116,20
362,2025-07-21 00:00:00,2025-07-21 00:26:00,2025-07-21 02:20:00,2025-07-23 00:00:00,Completed,,1504,422,9
363,2023-03-25 00:00:00,,,2023-03-25 00:00:00,No Response,,1305,148,20
364,2025-05-06 00:00:00,,,2025-05-08 00:00:00,No Response,,194,95,17
365,2021-11-28 00:00:00,2021-11-28 01:32:00,,2021-11-28 00:00:00,Cancelled,User Cancelled,1747,465,8
366,2021-08-03 00:00:00,2021-08-03 01:30:00,2021-08-03 05:42:00,2021-08-06 00:00:00,Completed,,384,171,15
367,2022-12-16 00:00:00,2022-12-16 00:26:00,2022-12-16 00:40:00,2022-12-20 00:00:00,Completed,,685,11,6
368,2020-01-05 00:00:00,2020-01-05 01:56:00,,2020-01-06 00:00:00,Cancelled,Provider Unavailable,722,497,16
369,2023-04-05 00:00:00,2023-04-05 01:12:00,2023-04-05 05:39:00,2023-04-06 00:00:00,Completed,,225,24,1
370,2021-02-13 00:00:00,2021-02-13 01:47:00,,2021-02-18 00:00:00,Cancelled,Provider Unavailable,1547,76,4
371,2022-11-20 00:00:00,,,2022-11-23 00:00:00,No Response,,927,252,12
372,2020-02-25 00:00:00,2020-02-25 00:43:00,,2020-03-01 00:00:00,Cancelled,Provider Unavailable,520,187,15
373,2025-06-06 00:00:00,2025-06-06 00:39:00,2025-06-06 05:14:00,2025-06-11 00:00:00,Completed,,1826,266,20
374,2024-08-07 00:00:00,2024-08-07 01:29:00,2024-08-07 02:51:00,2024-08-09 00:00:00,Completed,,1311,11,5
375,2024-10-30 00:00:00,2024-10-30 00:31:00,,2024-11-04 00:00:00,Cancelled,User Cancelled,1020,16,8
376,2021-03-18 00:00:00,2021-03-18 01:57:00,,2021-03-23 00:00:00,Cancelled,Late Response,397,472,13
377,2025-11-28 00:00:00,2025-11-28 00:38:00,2025-11-28 03:46:00,2025-11-30 00:00:00,Completed,,1116,461,15
378,2023-02-05 00:00:00,2023-02-05 00:29:00,,2023-02-05 00:00:00,Cancelled,Late Response,801,302,14
379,2021-05-18 00:00:00,2021-05-18 01:46:00,,2021-05-21 00:00:00,Cancelled,Late Response,1066,360,11
380,2023-03-27 00:00:00,2023-03-27 00:06:00,2023-03-27 04:31:00,2023-04-01 00:00:00,Completed,,1983,406,12
381,2025-11-12 00:00:00,2025-11-12 01:24:00,,2025-11-16 00:00:00,Cancelled,Late Response,302,239,5
382,2023-03-26 00:00:00,2023-03-26 01:47:00,2023-03-26 04:27:00,2023-03-26 00:00:00,Completed,,334,156,16
383,2023-03-05 00:00:00,,,2023-03-05 00:00:00,No Response,,930,21,7
384,2020-01-21 00:00:00,2020-01-21 00:50:00,,2020-01-26 00:00:00,Cancelled,User Cancelled,109,251,10
385,2023-12-05 00:00:00,2023-12-05 01:45:00,,2023-12-09 00:00:00,Cancelled,Late Response,103,129,5
386,2021-09-27 00:00:00,2021-09-27 01:36:00,2021-09-27 04:04:00,2021-09-28 00:00:00,Completed,,1964,394,18
387,2020-11-26 00:00:00,2020-11-26 00:33:00,,2020-11-26 00:00:00,Cancelled,Provider Unavailable,1502,101,14
388,2024-05-01 00:00:00,2024-05-01 00:56:00,,2024-05-01 00:00:00,Cancelled,Provider Unavailable,1911,182,8
389,2023-06-26 00:00:00,2023-06-26 01:17:00,2023-06-26 05:10:00,2023-07-01 00:00:00,Completed,,1885,155,20
390,2021-07-24 00:00:00,,,2021-07-25 00:00:00,No Response,,1794,166,19
391,2022-03-28 00:00:00,2022-03-28 00:44:00,,2022-03-28 00:00:00,Cancelled,Provider Unavailable,513,70,14
392,2022-01-21 00:00:00,2022-01-21 01:45:00,,2022-01-24 00:00:00,Cancelled,User Cancelled,1161,475,15
393,2023-07-07 00:00:00,,,2023-07-12 00:00:00,No Response,,284,270,15
394,2023-12-21 00:00:00,2023-12-21 01:04:00,,2023-12-24 00:00:00,Cancelled,Provider Unavailable,1460,184,15
395,2020-04-18 00:00:00,2020-04-18 00:16:00,,2020-04-19 00:00:00,Cancelled,Late Response,945,15,18
396,2025-09-28 00:00:00,2025-09-28 00:21:00,,2025-10-02 00:00:00,Cancelled,Late Response,1858,155,8
397,2020-08-07 00:00:00,2020-08-07 00:21:00,,2020-08-10 00:00:00,Cancelled,Late Response,1844,290,10
398,2025-02-28 00:00:00,2025-02-28 00:15:00,2025-02-28 00:53:00,2025-03-02 00:00:00,Completed,,13,237,17
399,2023-09-27 00:00:00,,,2023-09-27 00:00:00,No Response,,1700,333,4
400,2025-05-26 00:00:00,,,2025-05-28 00:00:00,No Response,,1684,149,19
401,2025-09-23 00:00:00,,,2025-09-28 00:00:00,No Response,,1771,32,4
402,2025-10-15 00:00:00,2025-10-15 01:16:00,2025-10-15 05:39:00,2025-10-16 00:00:00,Completed,,109,360,7
403,2023-05-17 00:00:00,,,2023-05-19 00:00:00,No Response,,458,459,5
404,2025-06-09 00:00:00,,,2025-06-14 00:00:00,No Response,,1473,480,1
405,2020-01-01 00:00:00,2020-01-01 01:22:00,2020-01-01 02:33:00,2020-01-05 00:00:00,Completed,,412,59,3
406,2021-02-28 00:00:00,2021-02-28 00:08:00,,2021-03-04 00:00:00,Cancelled,Provider Unavailable,199,127,7
407,2023-05-13 00:00:00,2023-05-13 01:06:00,,2023-05-14 00:00:00,Cancelled,User Cancelled,801,29,4
408,2022-12-02 00:00:00,,,2022-12-07 00:00:00,No Response,,1724,435,18
409,2021-05-19 00:00:00,2021-05-19 00:23:00,,2021-05-24 00:00:00,Cancelled,User Cancelled,900,440,20
410,2021-11-30 00:00:00,,,2021-12-05 00:00:00,No Response,,379,73,8
411,2025-05-04 00:00:00,2025-05-04 00:42:00,,2025-05-06 00:00:00,Cancelled,Late Response,1433,280,7
412,2025-07-12 00:00:00,2025-07-12 01:30:00,,2025-07-14 00:00:00,Cancelled,Provider Unavailable,205,492,19
413,2025-03-15 00:00:00,2025-03-15 01:49:00,,2025-03-18 00:00:00,Cancelled,User Cancelled,791,358,4
414,2021-05-07 00:00:00,,,2021-05-10 00:00:00,No Response,,58,146,15
415,2020-05-19 00:00:00,,,2020-05-24 00:00:00,No Response,,23,298,10
416,2024-12-25 00:00:00,2024-12-25 00:50:00,2024-12-25 02:11:00,2024-12-28 00:00:00,Completed,,1830,337,20
417,2023-02-08 00:00:00,2023-02-08 00:25:00,2023-02-08 03:38:00,2023-02-12 00:00:00,Completed,,1808,371,15
418,2022-05-13 00:00:00,2022-05-13 02:00:00,,2022-05-18 00:00:00,Cancelled,Late Response,1753,441,17
419,2021-12-15 00:00:00,,,2021-12-16 00:00:00,No Response,,800,263,3
420,2023-10-21 00:00:00,2023-10-21 01:36:00,,2023-10-22 00:00:00,Cancelled,Provider Unavailable,721,336,19
421,2024-06-01 00:00:00,2024-06-01 01:52:00,2024-06-01 06:09:00,2024-06-04 00:00:00,Completed,,1608,391,10
422,2022-01-08 00:00:00,,,2022-01-13 00:00:00,No Response,,1972,242,20
423,2022-11-27 00:00:00,2022-11-27 01:34:00,2022-11-27 04:29:00,2022-12-01 00:00:00,Completed,,1900,260,17
424,2024-07-11 00:00:00,2024-07-11 00:10:00,2024-07-11 00:35:00,2024-07-16 00:00:00,Completed,,1957,298,12
425,2021-03-11 00:00:00,2021-03-11 01:31:00,,2021-03-14 00:00:00,Cancelled,Provider Unavailable,326,119,4
426,2021-03-07 00:00:00,2021-03-07 01:38:00,2021-03-07 05:04:00,2021-03-10 00:00:00,Completed,,1557,119,8
427,2022-10-22 00:00:00,2022-10-22 00:09:00,2022-10-22 00:56:00,2022-10-25 00:00:00,Completed,,1890,33,2
428,2020-04-30 00:00:00,2020-04-30 00:46:00,2020-04-30 01:51:00,2020-05-05 00:00:00,Completed,,1564,192,20
429,2022-03-29 00:00:00,2022-03-29 00:37:00,2022-03-29 04:58:00,2022-04-01 00:00:00,Completed,,921,194,5
430,2022-04-04 00:00:00,,,2022-04-05 00:00:00,No Response,,1391,147,8
431,2022-02-26 00:00:00,2022-02-26 01:19:00,2022-02-26 01:41:00,2022-03-03 00:00:00,Completed,,889,417,17
432,2022-04-13 00:00:00,2022-04-13 01:48:00,2022-04-13 03:09:00,2022-04-13 00:00:00,Completed,,1966,343,4
433,2020-10-21 00:00:00,2020-10-21 00:28:00,,2020-10-26 00:00:00,Cancelled,Late Response,737,397,14
434,2025-07-25 00:00:00,2025-07-25 01:51:00,2025-07-25 03:47:00,2025-07-29 00:00:00,Completed,,1962,467,17
435,2023-12-13 00:00:00,2023-12-13 01:24:00,,2023-12-17 00:00:00,Cancelled,User Cancelled,1695,243,17
436,2024-10-17 00:00:00,,,2024-10-20 00:00:00,No Response,,1642,35,15
437,2020-11-16 00:00:00,2020-11-16 01:45:00,2020-11-16 06:19:00,2020-11-18 00:00:00,Completed,,1790,37,19
438,2022-08-02 00:00:00,2022-08-02 01:21:00,2022-08-02 06:07:00,2022-08-04 00:00:00,Completed,,207,61,16
439,2022-10-26 00:00:00,2022-10-26 01:35:00,,2022-10-28 00:00:00,Cancelled,User Cancelled,47,115,10
440,2023-03-25 00:00:00,2023-03-25 01:13:00,2023-03-25 03:26:00,2023-03-29 00:00:00,Completed,,1787,447,6
441,2023-07-02 00:00:00,2023-07-02 01:24:00,,2023-07-02 00:00:00,Cancelled,Late Response,1909,313,17
442,2025-04-13 00:00:00,2025-04-13 01:28:00,,2025-04-13 00:00:00,Cancelled,User Cancelled,1429,457,4
443,2022-04-01 00:00:00,2022-04-01 01:58:00,,2022-04-01 00:00:00,Cancelled,User Cancelled,693,216,9
444,2020-09-12 00:00:00,2020-09-12 01:08:00,2020-09-12 01:55:00,2020-09-16 00:00:00,Completed,,419,281,11
445,2023-11-17 00:00:00,2023-11-17 00:58:00,2023-11-17 01:49:00,2023-11-21 00:00:00,Completed,,1853,313,2
446,2023-01-13 00:00:00,,,2023-01-13 00:00:00,No Response,,981,485,5
447,2025-09-10 00:00:00,2025-09-10 01:28:00,2025-09-10 04:37:00,2025-09-13 00:00:00,Completed,,214,19,16
448,2020-03-28 00:00:00,2020-03-28 00:08:00,2020-03-28 01:58:00,2020-04-01 00:00:00,Completed,,979,156,8
449,2020-03-15 00:00:00,,,2020-03-18 00:00:00,No Response,,1246,441,13
450,2021-05-27 00:00:00,2021-05-27 01:34:00,,2021-05-30 00:00:00,Cancelled,Late Response,107,199,13
451,2021-04-28 00:00:00,,,2021-04-30 00:00:00,No Response,,283,60,15
452,2024-11-23 00:00:00,2024-11-23 00:35:00,2024-11-23 02:43:00,2024-11-23 00:00:00,Completed,,721,100,11
453,2024-08-18 00:00:00,,,2024-08-22 00:00:00,No Response,,1206,6,8
454,2022-10-20 00:00:00,2022-10-20 00:14:00,2022-10-20 00:53:00,2022-10-21 00:00:00,Completed,,1164,24,1
455,2020-06-28 00:00:00,2020-06-28 00:49:00,,2020-07-02 00:00:00,Cancelled,Late Response,899,93,10
456,2021-06-15 00:00:00,,,2021-06-18 00:00:00,No Response,,1824,126,10
457,2020-11-10 00:00:00,2020-11-10 00:37:00,2020-11-10 05:25:00,2020-11-11 00:00:00,Completed,,981,337,4
458,2022-06-21 00:00:00,2022-06-21 01:36:00,,2022-06-23 00:00:00,Cancelled,Provider Unavailable,1014,362,12
459,2022-09-27 00:00:00,,,2022-09-29 00:00:00,No Response,,1598,283,10
460,2025-08-24 00:00:00,2025-08-24 00:11:00,2025-08-24 03:18:00,2025-08-27 00:00:00,Completed,,654,358,18
461,2025-06-14 00:00:00,2025-06-14 00:15:00,,2025-06-15 00:00:00,Cancelled,User Cancelled,1445,487,20
462,2022-08-02 00:00:00,2022-08-02 01:39:00,,2022-08-06 00:00:00,Cancelled,User Cancelled,1724,500,17
463,2020-05-26 00:00:00,2020-05-26 01:34:00,2020-05-26 05:29:00,2020-05-31 00:00:00,Completed,,252,191,5
464,2020-03-28 00:00:00,2020-03-28 01:52:00,,2020-03-28 00:00:00,Cancelled,Provider Unavailable,1566,233,4
465,2023-05-15 00:00:00,2023-05-15 00:12:00,2023-05-15 02:44:00,2023-05-19 00:00:00,Completed,,570,302,13
466,2024-04-16 00:00:00,2024-04-16 01:01:00,,2024-04-16 00:00:00,Cancelled,User Cancelled,787,254,1
467,2024-10-31 00:00:00,,,2024-10-31 00:00:00,No Response,,422,195,6
468,2023-11-25 00:00:00,2023-11-25 01:22:00,2023-11-25 04:24:00,2023-11-27 00:00:00,Completed,,1353,157,2
469,2022-06-05 00:00:00,2022-06-05 00:48:00,2022-06-05 04:40:00,2022-06-08 00:00:00,Completed,,1660,386,19
470,2021-03-23 00:00:00,,,2021-03-26 00:00:00,No Response,,1603,374,2
471,2025-12-30 00:00:00,2025-12-30 00:59:00,,2026-01-03 00:00:00,Cancelled,Late Response,1951,370,10
472,2022-12-01 00:00:00,2022-12-01 00:53:00,2022-12-01 05:02:00,2022-12-06 00:00:00,Completed,,1164,394,17
