Request_ID,Amount,Payment_Method,Payment_Status
1018,10.81,Cash,Pending
1019,40.38,Cash,Pending
1020,28.05,Cash,Pending
1021,127.65,Card,Paid
1022,800.73,Cash,Paid
1023,71.55,Card,Pending
1024,26.08,Card,Pending
1025,507.71,Card,Paid
1026,92.62,Card,Pending
1027,69.11,Cash,Pending
1028,72.74,Cash,Pending
1029,14.45,Card,Pending
1030,2.25,Card,Pending
1031,64.87,Card,Pending
1032,73.66,Card,Pending
1033,50.09,Cash,Pending
1034,75.2,Card,Pending
1035,599.22,Card,Paid
1036,47.91,Cash,Pending
1037,0.74,Cash,Pending
1038,53.32,Cash,Pending
1039,22.45,Cash,Pending
1040,66.18,Cash,Pending
1041,96.87,Cash,Pending
1042,85.08,Card,Pending
1043,19.25,Cash,Pending
1044,799.5,Cash,Paid
1045,914.83,Card,Paid
1046,872.71,Cash,Paid
1047,677.0,Wallet,Paid
1048,199.07,Wallet,Paid
1049,86.65,Cash,Pending
1050,78.25,Card,Pending
1051,60.69,Card,Pending
1052,31.65,Cash,Pending
1053,552.46,Card,Paid
1054,23.37,Card,Pending
1055,31.48,Cash,Pending
1056,17.58,Cash,Pending
1057,61.32,Cash,Paid
1058,131.58,Card,Paid
1059,79.68,Cash,Pending
1060,33.0,Cash,Pending
1061,218.45,Cash,Paid
1062,192.63,Card,Paid
1063,669.33,Cash,Paid
1064,16.88,Cash,Pending
1065,23.68,Cash,Pending
1066,490.76,Cash,Paid
1067,5.96,Card,Pending
1068,59.76,Wallet,Paid
1069,40.9,Cash,Pending
1070,57.23,Cash,Pending
1071,582.35,Card,Paid
1072,32.66,Cash,Pending
1073,466.87,Wallet,Paid
1074,18.89,Cash,Pending
1075,3.79,Cash,Pending
1076,65.81,Card,Pending
1077,26.74,Cash,Pending
1078,21.99,Card,Pending
1079,84.35,Cash,Pending
1080,51.18,Card,Pending
1081,673.64,Card,Paid
1082,102.0,Cash,Paid
1083,57.88,Card,Pending
1084,25.46,Card,Pending
1085,310.43,Cash,Paid
1086,37.46,Cash,Pending
1087,96.83,Cash,Pending
1088,533.8,Cash,Paid
1089,211.64,Cash,Paid
1090,22.43,Cash,Pending
1091,74.49,Card,Pending
1092,6.17,Cash,Pending
1093,12.71,Cash,Pending
1094,19.47,Cash,Pending
1095,72.12,Cash,Pending
1096,21.73,Cash,Pending
1097,930.03,Wallet,Paid
1098,31.47,Cash,Pending
1099,28.31,Cash,Pending
1100,520.16,Card,Paid
1101,3.62,Cash,Pending
1102,9.99,Card,Pending
1103,78.16,Cash,Pending
1104,422.94,Cash,Paid
1105,99.79,Cash,Paid
1106,59.97,Card,Pending
1107,262.48,Cash,Paid
1108,965.72,Cash,Paid
1109,32.86,Card,Pending
1110,50.24,Card,Pending
1111,100.0,Cash,Pending
1112,81.31,Cash,Pending
1113,808.49,Wallet,Paid
1114,86.5,Card,Pending
1115,84.07,Card,Pending
1116,703.3,Cash,Paid
1117,62.48,Card,Pending
1118,946.7,Wallet,Paid
1119,875.38,Card,Paid
1120,40.66,Cash,Pending
1121,66.46,Cash,Pending
1122,10.8,Card,Pending
1123,811.76,Cash,Paid
1124,73.16,Card,Pending
1125,69.09,Cash,Pending
1126,7.84,Card,Pending
1127,10.97,Cash,Pending
1128,93.9,Card,Pending
1129,67.43,Cash,Pending
1130,81.51,Card,Pending
1131,26.24,Card,Pending
1132,38.04,Cash,Pending
1133,64.77,Cash,Pending
1134,62.98,Cash,Pending
1135,650.28,Wallet,Paid
1136,49.48,Card,Pending
1137,76.67,Cash,Pending
1138,64.81,Cash,Pending
1139,629.41,Cash,Paid
1140,37.33,Cash,Pending
1141,5.14,Card,Pending
1142,37.87,Card,Pending
1143,703.28,Card,Paid
1144,637.91,Cash,Paid
1145,88.04,Card,Pending
1146,44.47,Cash,Pending
1147,89.35,Cash,Pending
1148,490.72,Wallet,Paid
1149,31.07,Card,Pending
1150,719.85,Cash,Paid
1151,266.87,Card,Paid
1152,978.38,Card,Paid
1153,13.06,Cash,Pending
1154,24.81,Cash,Pending
1155,344.02,Wallet,Paid
1156,604.14,Cash,Paid
1157,45.82,Cash,Pending
1158,65.53,Wallet,Paid
1159,42.53,Card,Pending
1160,96.41,Card,Pending
1161,82.75,Cash,Pending
1162,94.19,Cash,Pending
1163,71.16,Cash,Pending
1164,81.92,Cash,Pending
1165,54.31,Card,Pending
1166,324.47,Card,Paid
1167,1.4,Card,Pending
1168,75.03,Card,Pending
1169,86.4,Card,Pending
1170,353.71,Cash,Paid
1171,145.26,Card,Paid
1172,74.85,Cash,Pending
1173,16.6,Card,Pending
1174,51.84,Cash,Pending
1175,437.1,Card,Paid
1176,33.23,Cash,Pending
1177,721.15,Wallet,Paid
1178,6.5,Card,Pending
1179,97.6,Card,Pending
1180,680.55,Card,Paid
1181,30.11,Card,Pending
1182,67.72,Card,Pending
1183,14.56,Cash,Pending
1184,17.03,Cash,Pending
1185,347.94,Cash,Paid
1186,22.28,Card,Pending
1187,22.53,Card,Pending
1188,81.82,Cash,Pending
1189,630.88,Cash,Paid
1190,41.75,Card,Pending
1191,529.83,Wallet,Paid
1192,19.72,Cash,Pending
1193,5.04,Cash,Pending
1194,914.13,Cash,Paid
1195,50.34,Cash,Pending
1196,91.12,Card,Paid
1197,40.01,Card,Pending
1198,61.44,Cash,Pending
1199,98.22,Card,Pending
1200,292.68,Card,Paid
1201,53.71,Card,Pending
1202,43.71,Card,Pending
1203,7.9,Card,Pending
1204,74.69,Cash,Pending
1205,787.45,Card,Paid
1206,945.95,Card,Paid
1207,989.03,Card,Paid
1208,75.23,Card,Pending
1209,86.69,Cash,Pending
1210,767.19,Cash,Paid
1211,59.3,Card,Pending
1212,32.02,Card,Pending
1213,94.06,Cash,Pending
1214,18.26,Cash,Pending
1215,7.24,Cash,Pending
1216,815.89,Wallet,Paid
1217,57.03,Card,Pending
1218,932.63,Wallet,Paid
1219,29.39,Card,Pending
1220,90.93,Cash,Pending
1221,847.68,Cash,Paid
1222,14.06,Card,Pending
1223,66.72,Card,Pending
1224,98.98,Card,Pending
1225,197.52,Wallet,Paid
1226,834.49,Card,Paid
1227,74.14,Cash,Pending
1228,859.55,Wallet,Paid
1229,85.8,Card,Pending
1230,72.08,Card,Paid
1231,973.82,Wallet,Paid
1232,669.65,Card,Paid
1233,724.65,Cash,Paid
1234,887.51,Cash,Paid
1235,54.63,Cash,Pending
1236,50.62,Cash,Pending
1237,62.73,Wallet,Paid
1238,989.6,Wallet,Paid
1239,844.73,Cash,Paid
1240,34.77,Cash,Pending
1241,10.47,Card,Pending
1242,38.11,Cash,Pending
1243,984.19,Cash,Paid
1244,43.41,Card,Pending
1245,36.92,Card,Pending
1246,39.02,Card,Pending
1247,86.78,Cash,Pending
1248,4.84,Card,Pending
1249,82.05,Cash,Pending
1250,20.25,Cash,Pending
1251,124.9,Card,Paid
1252,82.2,Cash,Pending
1253,45.85,Card,Pending
1254,83.7,Card,Pending
1255,71.82,Card,Pending
1256,84.93,Card,Pending
1257,93.17,Card,Pending
1258,99.75,Card,Pending
1259,61.9,Cash,Pending
1260,705.63,Cash,Paid
1261,72.19,Card,Pending
1262,81.2,Card,Pending
1263,75.46,Card,Pending
1264,298.95,Cash,Paid
1265,673.89,Cash,Paid
1266,816.99,Card,Paid
1267,92.03,Card,Pending
1268,41.62,Card,Pending
1269,75.13,Card,Pending
1270,431.9,Cash,Paid
1271,427.58,Cash,Paid
1272,38.28,Card,Pending
1273,533.32,Cash,Paid
1274,44.76,Cash,Pending
1275,102.89,Wallet,Paid
1276,82.36,Card,Pending
1277,592.26,Wallet,Paid
1278,22.55,Cash,Pending
1279,28.07,Card,Pending
1280,932.73,Cash,Paid
1281,31.12,Cash,Pending
1282,42.31,Cash,Pending
1283,50.32,Card,Pending
1284,8.35,Card,Pending
1285,18.56,Cash,Pending
1286,99.92,Card,Pending
1287,44.4,Card,Pending
1288,6.92,Cash,Pending
1289,22.34,Cash,Pending
1290,41.47,Cash,Pending
1291,11.58,Card,Pending
1292,951.29,Card,Paid
1293,47.79,Cash,Pending
1294,36.77,Card,Pending
1295,74.65,Card,Pending
1296,84.72,Card,Paid
1297,93.09,Cash,Pending
1298,42.82,Card,Pending
1299,92.06,Cash,Pending
1300,62.77,Card,Pending
1301,10.91,Card,Pending
1302,38.21,Card,Pending
1303,407.58,Wallet,Paid
1304,66.85,Card,Pending
1305,85.58,Card,Pending
1306,340.59,Cash,Paid
1307,20.37,Card,Pending
1308,87.65,Cash,Pending
1309,678.17,Card,Paid
1310,173.76,Card,Paid
1311,40.47,Cash,Pending
1312,49.93,Cash,Pending
1313,8.72,Cash,Pending
1314,41.01,Card,Pending
1315,97.99,Card,Pending
1316,45.7,Cash,Pending
1317,408.97,Wallet,Paid
1318,77.6,Cash,Pending
1319,934.92,Cash,Paid
1320,49.79,Card,Pending
1321,75.78,Cash,Pending
1322,442.84,Wallet,Paid
1323,44.63,Cash,Pending
1324,94.26,Card,Pending
1325,69.83,Card,Pending
1326,385.0,Wallet,Paid
1327,990.33,Card,Paid
1328,62.87,Card,Pending
1329,25.51,Cash,Pending
1330,15.78,Cash,Pending
1331,949.34,Wallet,Paid
1332,753.98,Cash,Paid
1333,81.77,Card,Pending
1334,867.99,Wallet,Paid
1335,70.55,Card,Pending
1336,72.7,Cash,Pending
1337,26.67,Card,Pending
1338,614.93,Cash,Paid
1339,482.63,Card,Paid
1340,53.8,Cash,Pending
1341,451.55,Card,Paid
1342,79.99,Cash,Pending
1343,2.58,Card,Pending
1344,91.83,Card,Pending
1345,51.28,Cash,Pending
1346,965.57,Cash,Paid
1347,20.36,Cash,Pending
1348,49.11,Cash,Pending
1349,22.11,Cash,Pending
1350,74.87,Card,Pending
1351,424.06,Card,Paid
1352,96.94,Cash,Pending
1353,34.02,Cash,Pending
1354,64.74,Cash,Pending
1355,53.28,Card,Pending
1356,8.67,Cash,Pending
1357,54.31,Card,Pending
1358,5.75,Card,Pending
1359,705.23,Card,Paid
1360,994.62,Wallet,Paid
1361,952.72,Card,Paid
1362,41.67,Cash,Pending
1363,110.34,Cash,Paid
1364,62.78,Wallet,Paid
1365,83.14,Card,Pending
1366,880.97,Wallet,Paid
1367,38.49,Cash,Pending
1368,93.32,Cash,Pending
1369,80.69,Card,Pending
1370,142.79,Card,Paid
1371,7.44,Card,Pending
1372,63.59,Cash,Pending
1373,20.12,Cash,Pending
1374,39.74,Card,Pending
1375,28.41,Card,Pending
1376,234.13,Card,Paid
1377,8.81,Cash,Pending
1378,29.07,Cash,Pending
1379,51.5,Cash,Pending
1380,31.45,Card,Pending
1381,89.48,Card,Pending
1382,36.02,Card,Pending
1383,78.2,Cash,Pending
1384,210.8,Wallet,Paid
1385,24.38,Card,Pending
1386,6.66,Cash,Pending
1387,53.85,Cash,Pending
1388,45.85,Cash,Pending
1389,33.83,Card,Pending
1390,75.63,Card,Pending
1391,68.63,Card,Pending
1392,78.74,Cash,Pending
1393,374.83,Wallet,Paid
1394,43.77,Cash,Pending
1395,669.4,Cash,Paid
1396,59.14,Card,Pending
1397,13.22,Cash,Pending
1398,76.64,Card,Pending
1399,803.58,Card,Paid
1400,64.01,Cash,Pending
1401,83.0,Card,Pending
1402,73.34,Card,Pending
1403,453.37,Card,Paid
1404,21.43,Card,Pending
1405,154.98,Wallet,Paid
1406,91.66,Card,Pending
1407,235.63,Card,Paid
1408,636.44,Card,Paid
1409,22.86,Cash,Pending
1410,97.34,Cash,Pending
1411,19.68,Cash,Pending
1412,994.18,Wallet,Paid
1413,842.82,Card,Paid
1414,55.09,Cash,Pending
1415,39.45,Card,Pending
1416,475.03,Wallet,Paid
1417,742.38,Cash,Paid
1418,79.33,Card,Pending
1419,692.83,Wallet,Paid
1420,24.24,Cash,Pending
1421,163.5,Card,Paid
1422,195.89,Cash,Paid
1423,20.12,Card,Pending
1424,40.51,Cash,Pending
1425,85.3,Card,Pending
1426,81.49,Cash,Pending
1427,401.15,Card,Paid
1428,8.84,Cash,Pending
1429,65.75,Card,Paid
1430,513.03,Wallet,Paid
1431,12.88,Cash,Pending
1432,21.92,Card,Pending
1433,0.26,Cash,Pending
1434,53.08,Card,Pending
1435,76.65,Card,Pending
1436,81.57,Card,Paid
1437,401.54,Card,Paid
1438,808.44,Card,Paid
1439,88.07,Cash,Pending
1440,89.07,Cash,Pending
1441,47.04,Cash,Pending
1442,47.76,Cash,Pending
1443,777.38,Wallet,Paid
1444,57.72,Cash,Pending
1445,54.91,Card,Pending
1446,491.63,Card,Paid
1447,22.78,Card,Pending
1448,984.71,Wallet,Paid
1449,780.06,Card,Paid
1450,36.4,Card,Pending
1451,92.01,Card,Pending
1452,70.1,Cash,Pending
1453,94.02,Card,Pending
1454,87.87,Card,Pending
1455,20.67,Card,Pending
1456,1.89,Cash,Pending
1457,1.73,Cash,Pending
1458,851.8,Wallet,Paid
1459,205.45,Cash,Paid
1460,17.98,Cash,Pending
1461,266.6,Card,Paid
1462,49.7,Card,Pending
1463,528.56,Card,Paid
1464,22.88,Cash,Pending
1465,565.36,Card,Paid
1466,59.46,Cash,Pending
1467,19.77,Cash,Pending
1468,20.73,Card,Pending
1469,971.12,Cash,Paid
1470,40.03,Card,Pending
1471,73.04,Cash,Pending
1472,27.46,Card,Pending
1473,89.27,Card,Pending
1474,823.04,Cash,Paid
1475,647.06,Wallet,Paid
1476,459.26,Wallet,Paid
1477,55.83,Cash,Pending
1478,58.47,Cash,Pending
1479,822.65,Card,Paid
1480,800.19,Wallet,Paid
1481,37.75,Card,Pending
1482,551.69,Cash,Paid
1483,19.41,Card,Pending
1484,417.38,Card,Paid
1485,42.85,Card,Pending
1486,53.1,Cash,Pending
1487,5.45,Cash,Pending
1488,752.85,Cash,Paid
1489,498.25,Cash,Paid
1490,90.06,Card,Pending
1491,805.26,Card,Paid
1492,854.84,Card,Paid
1493,270.6,Wallet,Paid
1494,34.17,Cash,Pending
1495,37.2,Card,Pending
1496,3.06,Card,Pending
1497,89.97,Card,Pending
1498,791.72,Card,Paid
1499,16.38,Cash,Pending
1500,398.86,Wallet,Paid
1501,53.93,Card,Pending
1502,62.87,Cash,Pending
1503,9.75,Card,Pending
1504,23.34,Cash,Pending
1505,380.92,Card,Paid
1506,68.6,Card,Pending
1507,84.2,Card,Pending
1508,74.49,Cash,Pending
1509,0.66,Cash,Pending
1510,52.1,Card,Pending
1511,831.34,Wallet,Paid
1512,2.87,Card,Pending
1513,36.76,Cash,Pending
1514,99.98,Cash,Pending
1515,65.96,Card,Pending
1516,76.65,Card,Pending
1517,76.26,Card,Pending
1518,78.35,Cash,Pending
1519,86.17,Card,Pending
1520,18.14,Cash,Pending
1521,610.48,Cash,Paid
1522,60.23,Card,Pending
1523,762.71,Card,Paid
1524,29.17,Card,Pending
1525,63.19,Cash,Pending
1526,793.12,Wallet,Paid
1527,64.53,Cash,Pending
1528,91.49,Card,Pending
1529,21.71,Card,Pending
1530,23.13,Card,Pending
1531,800.59,Wallet,Paid
1532,7.95,Card,Pending
1533,520.64,Cash,Paid
1534,294.8,Card,Paid
1535,65.19,Cash,Pending
1536,34.47,Card,Pending
1537,25.04,Cash,Pending
1538,606.46,Card,Paid
1539,51.47,Card,Pending
1540,601.32,Card,Paid
1541,54.64,Card,Pending
1542,25.89,Cash,Pending
1543,9.67,Cash,Pending
1544,9.78,Cash,Pending
1545,34.66,Card,Pending
1546,419.4,Wallet,Paid
1547,39.98,Card,Pending
1548,80.29,Cash,Pending
1549,54.98,Card,Pending
1550,853.33,Card,Paid
1551,32.23,Card,Pending
1552,6.25,Cash,Pending
1553,66.19,Card,Pending
1554,774.79,Wallet,Paid
1555,71.68,Cash,Pending
1556,360.56,Card,Paid
1557,234.32,Cash,Paid
1558,41.16,Cash,Pending
1559,84.39,Card,Pending
1560,257.21,Cash,Paid
1561,18.02,Card,Pending
1562,90.74,Card,Pending
1563,565.69,Card,Paid
1564,33.7,Cash,Pending
1565,368.46,Wallet,Paid
1566,414.37,Card,Paid
1567,46.02,Cash,Pending
1568,42.65,Cash,Pending
1569,21.89,Cash,Pending
1570,86.54,Cash,Pending
1571,63.84,Cash,Pending
1572,313.42,Wallet,Paid
1573,42.95,Card,Pending
1574,885.87,Card,Paid
1575,630.7,Wallet,Paid
1576,85.77,Card,Pending
1577,89.9,Cash,Pending
1578,54.48,Card,Pending
1579,6.63,Card,Pending
1580,537.06,Wallet,Paid
1581,15.87,Card,Pending
1582,94.17,Cash,Pending
1583,51.1,Cash,Pending
1584,48.5,Cash,Pending
1585,37.37,Card,Pending
1586,1.13,Cash,Pending
1587,19.73,Cash,Pending
1588,27.64,Cash,Pending
1589,194.72,Card,Paid
1590,78.66,Cash,Pending
1591,172.45,Cash,Paid
1592,69.88,Card,Pending
1593,92.3,Cash,Pending
1594,10.26,Cash,Pending
1595,376.74,Card,Paid
1596,91.9,Card,Pending
1597,94.14,Card,Pending
1598,116.98,Card,Paid
1599,66.98,Card,Pending
1600,44.16,Cash,Pending
1601,414.64,Cash,Paid
1602,703.49,Wallet,Paid
1603,972.67,Wallet,Paid
1604,5.05,Card,Pending
1605,185.21,Wallet,Paid
1606,907.52,Wallet,Paid
1607,75.1,Cash,Pending
1608,9.34,Cash,Pending
1609,56.6,Cash,Pending
1610,701.98,Card,Paid
1611,77.29,Card,Pending
1612,3.67,Cash,Pending
1613,43.37,Cash,Pending
1614,66.82,Cash,Pending
1615,33.29,Card,Pending
1616,317.99,Wallet,Paid
1617,251.71,Wallet,Paid
1618,30.54,Card,Pending
1619,786.21,Wallet,Paid
1620,29.02,Cash,Pending
1621,334.57,Card,Paid
1622,62.85,Cash,Pending
1623,50.37,Card,Pending
1624,92.61,Card,Pending
1625,43.35,Card,Pending
1626,266.13,Wallet,Paid
1627,40.93,Cash,Pending
1628,31.19,Card,Pending
1629,99.92,Cash,Pending
1630,767.23,Cash,Paid
1631,67.24,Cash,Pending
1632,985.78,Cash,Paid
1633,755.71,Cash,Paid
1634,514.0,Cash,Paid
1635,80.3,Card,Pending
1636,65.88,Cash,Pending
1637,52.05,Card,Pending
1638,344.63,Wallet,Paid
1639,57.06,Cash,Pending
1640,76.79,Cash,Pending
1641,72.7,Card,Paid
1642,14.05,Card,Pending
1643,271.95,Wallet,Paid
1644,602.48,Wallet,Paid
1645,956.81,Cash,Paid
1646,31.57,Card,Pending
1647,81.71,Card,Pending
1648,719.5,Wallet,Paid
1649,554.24,Cash,Paid
1650,56.36,Card,Pending
1651,7.93,Cash,Pending
1652,61.97,Card,Paid
1653,14.82,Card,Pending
1654,2.74,Cash,Pending
1655,57.49,Card,Pending
1656,199.94,Card,Paid
1657,455.36,Card,Paid
1658,15.22,Cash,Pending
1659,62.83,Cash,Pending
1660,877.96,Card,Paid
1661,435.22,Card,Paid
1662,325.91,Card,Paid
1663,444.1,Cash,Paid
1664,83.84,Cash,Pending
1665,737.01,Cash,Paid
1666,42.38,Card,Pending
1667,297.38,Card,Paid
1668,887.4,Wallet,Paid
1669,42.05,Card,Pending
1670,101.18,Cash,Paid
1671,44.04,Cash,Pending
1672,43.98,Cash,Pending
1673,833.91,Wallet,Paid
1674,90.59,Card,Pending
1675,97.16,Card,Pending
1676,48.36,Card,Pending
1677,271.96,Wallet,Paid
1678,88.04,Cash,Pending
1679,98.33,Card,Pending
1680,55.56,Cash,Pending
1681,485.99,Cash,Paid
1682,47.56,Cash,Pending
1683,850.49,Wallet,Paid
1684,881.73,Wallet,Paid
1685,35.04,Card,Pending
1686,636.87,Wallet,Paid
1687,109.45,Wallet,Paid
1688,498.81,Wallet,Paid
1689,126.84,Wallet,Paid
1690,48.77,Card,Pending
1691,920.23,Wallet,Paid
1692,773.24,Card,Paid
1693,54.99,Cash,Pending
1694,552.06,Card,Paid
1695,13.9,Cash,Pending
1696,46.65,Card,Pending
1697,5.7,Card,Pending
1698,6.77,Card,Pending
1699,47.68,Card,Pending
1700,85.8,Cash,Pending
1701,76.16,Cash,Pending
1702,95.29,Cash,Pending
1703,25.84,Card,Pending
1704,70.69,Cash,Pending
1705,78.88,Card,Pending
1706,92.33,Wallet,Paid
1707,32.85,Card,Pending
1708,51.59,Cash,Pending
1709,81.0,Cash,Pending
1710,906.14,Cash,Paid
1711,88.88,Card,Pending
1712,99.42,Cash,Pending
1713,929.93,Card,Paid
1714,42.3,Cash,Pending
1715,58.91,Cash,Pending
1716,184.64,Card,Paid
1717,63.34,Cash,Pending
1718,256.37,Wallet,Paid
1719,19.41,Card,Pending
1720,13.79,Cash,Pending
1721,155.13,Card,Paid
1722,498.12,Cash,Paid
1723,97.16,Card,Pending
1724,68.54,Card,Pending
1725,889.02,Wallet,Paid
1726,70.17,Cash,Pending
1727,99.82,Cash,Pending
1728,40.29,Cash,Pending
1729,899.95,Card,Paid
1730,13.4,Cash,Pending
1731,992.21,Cash,Paid
1732,324.65,Cash,Paid
1733,25.15,Card,Pending
1734,43.71,Cash,Pending
1735,14.72,Card,Pending
1736,999.63,Wallet,Paid
1737,10.96,Cash,Pending
1738,242.03,Wallet,Paid
1739,39.06,Card,Pending
1740,19.21,Cash,Pending
1741,19.19,Card,Pending
1742,92.62,Cash,Pending
1743,67.36,Cash,Pending
1744,49.79,Card,Pending
1745,44.66,Cash,Pending
1746,29.7,Cash,Pending
1747,60.78,Card,Pending
1748,557.09,Wallet,Paid
1749,255.74,Wallet,Paid
1750,12.04,Card,Pending
1751,14.86,Cash,Pending
1752,55.36,Cash,Pending
1753,660.94,Cash,Paid
1754,61.88,Card,Pending
1755,31.96,Cash,Pending
1756,77.65,Card,Pending
1757,4.95,Card,Pending
1758,28.56,Card,Pending
1759,75.54,Card,Paid
1760,704.73,Card,Paid
1761,356.81,Cash,Paid
1762,223.75,Cash,Paid
1763,924.92,Card,Paid
1764,987.23,Wallet,Paid
1765,88.54,Card,Paid
1766,3.42,Cash,Pending
1767,72.48,Card,Pending
1768,58.39,Cash,Pending
1769,27.74,Cash,Pending
1770,1.26,Card,Pending
1771,86.5,Card,Pending
1772,827.41,Card,Paid
1773,538.5,Card,Paid
1774,520.96,Card,Paid
1775,752.66,Wallet,Paid
1776,38.27,Cash,Pending
1777,0.05,Card,Pending
1778,763.32,Card,Paid
1779,34.18,Card,Pending
1780,182.71,Card,Paid
1781,23.02,Cash,Pending
1782,45.47,Cash,Pending
1783,907.62,Wallet,Paid
1784,57.55,Card,Pending
1785,20.11,Cash,Pending
1786,25.57,Card,Pending
1787,590.94,Card,Paid
1788,737.45,Cash,Paid
1789,16.34,Cash,Pending
1790,408.79,Wallet,Paid
1791,348.75,Cash,Paid
1792,29.01,Cash,Pending
1793,41.63,Cash,Pending
1794,92.45,Cash,Pending
1795,6.01,Cash,Pending
1796,77.65,Card,Pending
1797,71.85,Card,Pending
1798,23.57,Card,Pending
1799,757.24,Cash,Paid
1800,177.7,Card,Paid
1801,91.12,Card,Pending
1802,23.61,Card,Pending
1803,70.97,Card,Paid
1804,66.35,Cash,Pending
1805,7.66,Card,Pending
1806,26.95,Card,Pending
1807,841.64,Wallet,Paid
1808,81.03,Card,Pending
1809,83.66,Card,Pending
1810,411.23,Cash,Paid
1811,26.29,Cash,Pending
1812,0.63,Cash,Pending
1813,156.1,Cash,Paid
1814,29.45,Card,Pending
1815,77.68,Card,Pending
1816,98.66,Card,Pending
1817,3.81,Card,Pending
1818,78.42,Card,Pending
1819,606.15,Wallet,Paid
1820,1.28,Cash,Pending
1821,24.25,Card,Pending
1822,41.98,Cash,Pending
1823,488.24,Cash,Paid
1824,89.1,Cash,Pending
1825,1.77,Card,Pending
1826,3.96,Cash,Pending
1827,511.19,Cash,Paid
1828,974.66,Wallet,Paid
1829,62.87,Cash,Pending
1830,44.08,Cash,Pending
1831,46.12,Card,Pending
1832,0.61,Card,Pending
1833,47.34,Card,Pending
1834,395.34,Cash,Paid
1835,121.16,Wallet,Paid
1836,733.33,Card,Paid
1837,73.75,Card,Pending
1838,32.24,Cash,Pending
1839,450.01,Cash,Paid
1840,758.2,Wallet,Paid
1841,658.94,Wallet,Paid
1842,13.04,Cash,Pending
1843,38.57,Card,Pending
1844,96.68,Cash,Pending
1845,613.46,Card,Paid
1846,84.85,Card,Pending
1847,55.14,Cash,Pending
1848,780.89,Wallet,Paid
1849,893.39,Card,Paid
1850,743.78,Card,Paid
1851,931.31,Wallet,Paid
1852,67.41,Card,Pending
1853,82.3,Cash,Pending
1854,5.2,Card,Pending
1855,34.1,Card,Pending
1856,83.01,Card,Pending
1857,835.29,Cash,Paid
1858,37.95,Card,Pending
1859,10.03,Cash,Pending
1860,83.57,Cash,Pending
1861,73.24,Cash,Pending
1862,93.18,Cash,Pending
1863,2.17,Card,Pending
1864,40.18,Cash,Pending
1865,42.0,Card,Pending
1866,513.71,Wallet,Paid
1867,974.04,Cash,Paid
1868,41.67,Cash,Pending
1869,59.22,Card,Pending
1870,727.78,Wallet,Paid
1871,86.05,Cash,Pending
1872,85.73,Cash,Pending
1873,59.67,Cash,Pending
1874,72.18,Cash,Pending
1875,17.66,Card,Pending
1876,75.76,Cash,Pending
1877,841.64,Wallet,Paid
1878,5.45,Cash,Pending
1879,379.16,Wallet,Paid
1880,895.62,Cash,Paid
1881,74.34,Card,Pending
1882,660.23,Wallet,Paid
1883,8.51,Card,Pending
1884,46.27,Cash,Pending
1885,34.49,Cash,Pending
1886,453.01,Card,Paid
1887,53.12,Cash,Pending
1888,22.25,Card,Pending
1889,69.06,Cash,Pending
1890,849.85,Cash,Paid
1891,42.56,Cash,Pending
1892,6.85,Cash,Pending
